Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
5422,33,3.0,83.70019005035911,57.71296839098354,10.0,6,8.0,1960,0.050272014,B,B,21,4231,14,1020.0,0,3,B
9007,85,3.0,77.32936606894637,49.28537864746394,10.0,11,16.0,1973,0.037177818,B,B,52,11217,1,2300.0,1,7,B
10881,53,2.0,36.26035600991948,23.47405994549982,6.0,9,9.0,1966,0.313924552,B,B,22,4625,11,3855.0,2,10,B
2423,6,1.0,40.64627875383704,40.245971445843786,6.0,18,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
2578,103,3.0,64.49517250670618,45.78679809799176,6.0,6,9.0,1968,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
5253,46,2.0,55.52008341488619,35.328234383113646,9.0,14,17.0,2005,0.0,B,B,47,11319,0,1145.0,3,5,B
1413,57,3.0,68.39393724483394,41.20837672231794,8.0,7,12.0,1982,0.133215333,B,B,49,11395,3,1406.0,3,4,A
14350,6,2.0,63.95471097180236,,1.0,12,1.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
1538,167,3.0,61.2160524814072,41.10635890898606,5.0,4,5.0,1961,0.050272014,B,B,21,4231,14,1020.0,0,3,B
2291,54,2.0,74.26563460694476,78.77043649351026,1.0,9,9.0,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B
882,27,1.0,51.21545715258194,,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
14256,62,2.0,77.46045574896198,76.5461176479253,12.0,9,16.0,2016,0.072157581,B,B,2,629,1,,0,0,A
9254,84,3.0,72.36201644229297,50.76045524718481,7.0,6,5.0,1958,0.006076152,B,B,30,5285,0,645.0,6,6,B
648,6,3.0,81.9422912674556,,0.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
4172,20,1.0,41.744346802333816,22.21550639117683,8.0,7,17.0,1997,0.019508796,B,B,37,7687,11,176.0,5,5,B
2246,13,1.0,41.83474640495681,19.213150842379545,9.0,18,25.0,2003,0.090799103,B,B,74,19083,2,,5,15,B
11174,6,1.0,81.72292744471572,2.009251247662834,1.0,3,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
13763,47,2.0,55.17677708019214,31.317301337016048,8.0,4,17.0,2006,0.101872465,B,B,23,4583,3,,3,3,B
12374,84,3.0,80.51089886877011,53.2111902870676,8.0,1,5.0,1953,0.149666373,B,B,22,4789,2,4087.0,4,1,B
15180,31,2.0,62.62621534084758,39.782345061330254,8.0,8,9.0,1960,0.0,B,B,23,3684,2,,0,4,B
11573,93,1.0,42.08341868612245,21.082349339927205,10.0,4,17.0,2016,0.521867054,B,B,25,6149,0,,0,0,B
3251,28,3.0,88.63466861289255,52.62765849726405,11.0,12,23.0,2010,0.333891544,B,B,30,6564,1,,0,0,B
12494,57,3.0,82.19384007275632,46.55584266648811,13.0,12,17.0,2000,0.090799103,B,B,74,19083,2,,5,15,B
13984,145,4.0,95.78410642669752,55.002488153309365,10.0,5,12.0,1999,0.0,B,B,30,5562,0,,0,5,A
14417,129,1.0,32.6501518721227,19.985637220260863,6.0,3,8.0,1964,0.020741326,B,B,24,5613,5,1340.0,2,5,B
11763,44,3.0,87.44207173223776,52.575332579279966,9.0,24,23.0,2008,0.232205084,B,B,24,4860,1,80.0,0,3,B
16335,100,2.0,44.45974833505619,28.224575835913026,5.0,8,9.0,1968,0.200146802,B,B,23,3975,8,770.0,2,0,B
6658,1,1.0,40.18638886329678,38.882738486483326,0.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
11360,27,3.0,80.73977136034544,44.30166613225831,11.0,5,17.0,2007,0.07542368,B,B,11,3097,0,,0,0,B
525,108,3.0,74.24243825515755,46.49772109890478,9.0,13,17.0,2009,0.0,B,B,25,5027,4,46.0,1,1,B
8873,74,1.0,51.16321388984122,16.111394279319388,13.0,12,17.0,2015,0.075778755,B,B,6,1437,3,,0,2,B
12270,112,2.0,56.72848452592744,29.0705587108176,9.0,18,18.0,2009,0.069660344,B,B,31,6119,4,,1,2,B
15756,27,1.0,40.73287057007803,23.959210732722607,8.0,6,9.0,2000,0.041116354,B,B,53,14892,4,,1,4,B
6607,0,1.0,34.78944991938816,19.943391410732428,5.0,6,5.0,1961,0.319809354,B,B,25,4756,16,2857.0,5,8,B
13058,6,2.0,52.52369529627976,34.675748344973755,9.0,6,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
14120,23,2.0,67.82636138044721,,1.0,13,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
8659,96,2.0,54.13441295038548,29.385070452519127,7.0,9,15.0,2009,0.041116354,B,B,53,14892,4,,1,4,B
9236,1,2.0,62.063715062405,65.54714336696316,0.0,12,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3425,27,1.0,41.58102024974895,,1.0,9,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B
11453,7,3.0,68.54572670391562,47.4128391703384,6.0,3,9.0,1981,0.130617806,B,B,39,10418,9,900.0,1,9,B
7141,1,1.0,38.07507758620039,41.31459862925804,0.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
908,125,2.0,44.53084321536914,26.22934847278275,5.0,5,5.0,1965,0.040242764,B,B,25,3478,11,2729.0,3,1,B
6967,55,4.0,69.45455575350437,48.63075818741613,5.0,5,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
6954,74,1.0,50.22329815561478,,1.0,17,1.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
10878,28,3.0,72.40843458128478,48.07791022147955,7.0,4,5.0,1959,0.118537385,B,B,30,6207,1,1183.0,1,0,B
15243,53,2.0,56.8729254389097,,0.0,20,0.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
10762,55,3.0,63.051670598188274,46.39174109484638,6.0,2,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
5405,21,1.0,43.103813869248846,21.23475609332882,8.0,3,17.0,2006,0.194489265,B,B,47,8004,3,125.0,3,5,B
6074,23,2.0,46.079935031323394,32.49088762680458,5.0,4,4.0,1972,0.059456227,B,B,1,362,0,,0,0,B
3747,23,5.0,139.04576318583412,89.79027379211708,42.0,1,3.0,2015,0.014072961,B,B,2,475,0,,0,0,B
7565,74,1.0,55.80268452937536,,1.0,1,22.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
15275,11,2.0,52.85537451351156,32.55957100018501,12.0,12,16.0,1975,0.0001696759999999,B,B,36,5992,0,,1,1,B
12420,96,1.0,41.8339039986406,20.97225430009497,8.0,7,12.0,2004,0.041116354,B,B,53,14892,4,,1,4,B
12472,8,2.0,46.14791480210744,27.697664849207897,6.0,5,5.0,1961,0.43788524,B,B,23,5735,3,1084.0,0,5,B
2850,23,3.0,78.37488475899826,,1.0,25,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
14316,0,1.0,63.1956371657265,23.246574567320657,12.0,18,19.0,2012,0.006076152,B,B,30,5285,0,645.0,6,6,B
8780,128,2.0,57.53882731908632,34.71373536061161,10.0,19,22.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B
10441,66,1.0,33.3889307987255,22.782377466062503,5.0,6,5.0,1962,0.111627393,B,B,50,12238,8,1970.0,2,3,B
14384,6,2.0,53.51691633612811,,1.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7903,22,3.0,65.5063187182316,42.11290215619179,8.0,12,12.0,1983,0.118537385,B,B,30,6207,1,1183.0,1,0,B
15104,23,2.0,55.04104305083888,32.52821725908952,9.0,12,17.0,2014,0.075778755,B,B,6,1437,3,,0,2,B
14652,58,2.0,69.72027887834821,,1.0,10,12.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
15613,32,1.0,35.99883862933943,17.060620852365545,5.0,2,5.0,1970,0.135649789,B,B,46,7960,6,350.0,3,11,B
7187,27,1.0,37.36091478787089,20.92680236416469,6.0,5,3.0,2013,0.011654127,B,B,4,915,0,,0,0,B
7460,9,3.0,111.9562516385795,66.85984479977724,15.0,8,14.0,1997,0.136244425,B,B,11,2370,0,,0,1,B
7671,7,3.0,78.69352057693797,47.47112491154103,10.0,9,17.0,2004,0.130617806,B,B,39,10418,9,900.0,1,9,B
5925,62,1.0,42.49390721216511,42.56813259970031,10.0,7,17.0,2017,0.072157581,B,B,2,629,1,,0,0,A
10162,6,3.0,80.03910659199211,78.36043716268166,1.0,3,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
13377,7,2.0,58.63953537985844,33.64345751818232,10.0,10,16.0,1973,0.130617806,B,B,39,10418,9,900.0,1,9,B
13152,99,2.0,56.793832659775646,38.92873452892562,6.0,10,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
6926,129,3.0,66.07887919950788,49.987887231377954,7.0,14,12.0,1985,0.460556389,B,B,20,4386,14,,1,5,B
4066,74,3.0,111.47404050008112,111.6022035595422,17.0,13,15.0,2016,0.075778755,B,B,6,1437,3,,0,2,B
9693,23,1.0,41.639364640789545,,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
11733,39,3.0,75.51646591244769,46.54491142166501,8.0,20,21.0,1993,0.428825818,B,B,25,5011,8,730.0,0,2,B
14963,66,1.0,39.4349164324314,37.54969860375533,1.0,12,14.0,1974,0.111627393,B,B,50,12238,8,1970.0,2,3,B
5452,27,1.0,48.58791283401774,42.59618990044878,12.0,3,2.0,2016,0.017647053,B,B,2,469,0,,0,0,B
3346,75,1.0,29.58353963020132,17.26320620470885,5.0,5,5.0,1960,0.122090347,B,B,29,6566,7,1894.0,4,0,B
14586,23,1.0,41.56153501496149,39.429655184707066,1.0,4,4.0,2017,0.034656082,B,B,0,168,0,,0,0,B
15622,1,2.0,53.7580397456391,,1.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
9033,1,1.0,40.40739185416471,,10.0,13,17.0,2017,0.007122317,B,B,1,264,0,,0,1,B
10107,74,2.0,74.22431808264979,,1.0,6,18.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B
14410,167,2.0,57.906996484887685,35.62563715026764,6.0,8,6.0,1941,0.050272014,B,B,21,4231,14,1020.0,0,3,B
7555,1,2.0,64.09070772861901,65.29720566870812,12.0,2,9.0,2018,0.007122317,B,B,1,264,0,,0,1,B
5399,1,3.0,88.01116413692017,,10.0,18,22.0,2016,0.007122317,B,B,1,264,0,,0,1,B
9129,109,1.0,32.36197651724863,20.59312290583476,5.0,6,5.0,1962,0.1363303,B,B,30,6141,10,262.0,3,6,B
932,62,1.0,45.60536667785385,,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
14868,85,3.0,54.26435549381642,34.64728551991505,6.0,4,9.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B
16367,27,2.0,64.24856766446668,33.41653796838658,10.0,3,17.0,2016,0.011654127,B,B,4,915,0,,0,0,B
8467,8,3.0,74.48213386679768,45.64719995357787,9.0,16,17.0,1986,0.092290642,B,B,21,4346,2,165.0,1,2,B
6206,59,2.0,78.53043555955044,,0.0,7,0.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
12128,6,2.0,67.35766837062401,,0.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15245,98,2.0,64.15277492010668,39.1168256677101,10.0,20,22.0,1990,0.195781053,B,B,23,5212,6,,3,2,B
5155,9,2.0,53.55492483571064,30.64666605878945,8.0,2,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B
12916,27,1.0,39.79868520953567,,1.0,9,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
10974,48,1.0,33.427204975067575,33.76153207029844,9.0,5,22.0,1987,0.041124634,B,B,46,9515,5,,1,10,B
4695,1,1.0,40.19847184508317,21.807061075159822,10.0,12,17.0,2017,0.007122317,B,B,1,264,0,,0,1,B
8441,90,2.0,49.23517791064016,32.86714121134105,5.0,5,5.0,1966,0.265088676,B,B,37,5288,0,1937.0,3,2,B
6672,10,2.0,48.43686052302616,33.961521717752646,7.0,4,12.0,1974,0.089039719,B,B,33,7976,5,,0,11,B
11855,68,3.0,79.10410192791116,51.57553758964949,9.0,6,8.0,1960,0.081943463,B,B,20,2738,20,,1,4,B
13908,22,1.0,33.819658796584314,21.85062639653824,5.0,6,5.0,1967,0.133215333,B,B,49,11395,3,1406.0,3,4,A
12172,23,1.0,36.96634132221517,33.02752037943226,1.0,4,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B
13592,31,3.0,68.56716856897975,69.15656737141963,7.0,3,9.0,1960,0.0,B,B,23,3684,2,,0,4,B
2373,18,2.0,64.30447271246891,35.55090165639562,10.0,4,17.0,1991,0.0,B,B,30,5562,0,,0,5,A
5948,6,1.0,40.11398408545357,4.612265128629062,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
4088,22,1.0,39.67093816820002,18.675235138833447,9.0,9,20.0,2013,0.118537385,B,B,30,6207,1,1183.0,1,0,B
11812,65,2.0,64.06314855146861,44.25138344350212,7.0,3,8.0,1958,0.081943463,B,B,20,2738,20,,1,4,B
14557,148,2.0,61.91799412891511,,10.0,10,17.0,1977,0.313924552,B,B,22,4625,11,3855.0,2,10,B
10427,78,2.0,58.168290207890976,35.09649624167143,11.0,10,22.0,2006,0.092290642,B,B,21,4346,2,165.0,1,2,B
10284,147,3.0,71.17908267917215,47.77935270114763,9.0,12,14.0,1974,0.319809354,B,B,25,4756,16,2857.0,5,8,B
11077,21,3.0,62.715838043704174,41.52214281955178,5.0,3,5.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B
2604,53,2.0,40.015627061588894,24.10081746919137,6.0,4,12.0,1971,0.049637257,B,B,34,7759,0,229.0,1,3,B
1559,23,1.0,31.34243276966709,,1.0,7,1.0,1977,0.034656082,B,B,0,168,0,,0,0,B
8314,53,2.0,49.748026544464246,32.01304652042161,5.0,8,9.0,1968,0.313924552,B,B,22,4625,11,3855.0,2,10,B
14289,26,2.0,48.64270027367563,30.79597599339624,5.0,2,5.0,1968,0.0,B,B,36,6714,2,2672.0,0,2,B
5916,6,2.0,68.47176232143977,35.20541006388034,12.0,2,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
1525,34,3.0,74.90655619752668,46.59000831886104,10.0,12,17.0,1993,0.069753361,B,B,53,13670,4,,1,11,B
1278,47,1.0,41.49849752664512,22.45382652053375,8.0,16,14.0,2001,0.298204575,B,B,16,4048,3,,1,3,B
13988,45,3.0,81.13013424258592,79.57760546906576,0.0,17,17.0,2015,0.195781053,B,B,23,5212,6,,3,2,B
9751,57,1.0,40.21672923786829,21.94410487351068,6.0,4,17.0,2003,0.133215333,B,B,49,11395,3,1406.0,3,4,A
11684,69,3.0,69.96455390877081,48.465956488248814,7.0,12,16.0,1988,0.000991363,B,B,33,6783,3,,1,9,B
8684,1,2.0,54.763380206480434,,1.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3359,124,1.0,44.65574403758029,23.60153149878052,8.0,11,14.0,1987,0.122090347,B,B,29,6566,7,1894.0,4,0,B
4248,29,3.0,73.85431599323309,45.122852346577794,6.0,3,5.0,1957,0.069660344,B,B,31,6119,4,,1,2,B
4221,166,2.0,68.5185614600764,45.37374689265626,9.0,5,7.0,1953,0.174739084,B,B,17,3379,9,100.0,0,3,B
16401,30,1.0,2.645046457760864,4.338755468218892,1.0,2,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
8742,23,2.0,56.251690152923615,54.16006768538482,1.0,2,1.0,2015,0.034656082,B,B,0,168,0,,0,0,B
5682,81,2.0,67.57557072998043,32.91770390461185,9.0,13,17.0,2010,0.006076152,B,B,30,5285,0,645.0,6,6,B
5459,57,3.0,66.06909879254765,49.78674499708658,8.0,5,5.0,1977,0.133215333,B,B,49,11395,3,1406.0,3,4,A
6507,62,2.0,44.80515341555724,31.05836514326758,6.0,3,9.0,1978,0.002211665,B,B,39,7614,3,,1,5,A
12385,27,2.0,60.57808384208661,60.31553640134182,10.0,13,12.0,2016,0.011654127,B,B,4,915,0,,0,0,B
4634,22,1.0,42.441934109205775,,0.0,5,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
1467,103,3.0,78.90748783744003,51.960540727713536,9.0,1,17.0,2001,0.151346216,B,A,32,5889,10,830.0,4,1,B
16744,61,2.0,58.82480403733484,29.81780640169757,9.0,6,22.0,2012,0.300322518,B,B,52,10311,6,,1,9,B
16054,20,2.0,58.36126831035615,35.65718405447356,8.0,9,9.0,1978,0.019508796,B,B,37,7687,11,176.0,5,5,B
5635,23,1.0,37.10063310720405,,0.0,4,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B
5966,53,2.0,44.43824905393311,31.423017771754918,5.0,8,9.0,1966,0.049637257,B,B,34,7759,0,229.0,1,3,B
12287,22,3.0,83.62629793628456,,1.0,17,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
12729,25,2.0,52.825522926486606,34.158729359199,8.0,15,17.0,1997,0.069753361,B,B,53,13670,4,,1,11,B
2867,27,1.0,47.98972723597618,,1.0,4,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3396,102,1.0,35.143063507585005,22.96297346854796,5.0,1,5.0,1961,0.23861713,B,B,26,3889,6,705.0,3,6,B
13904,1,1.0,40.27829635724406,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
12640,6,2.0,54.62914192453746,31.48630808065044,97.0,4,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
8792,23,3.0,106.7295812787054,,1.0,26,9.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
10706,62,2.0,54.46641963951477,35.320680112427304,9.0,16,16.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B
13847,53,1.0,38.62020539009957,40.66350752328936,1.0,21,19.0,2016,0.049637257,B,B,34,7759,0,229.0,1,3,B
12669,23,2.0,65.86421693719869,,1.0,11,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
4852,183,1.0,40.23200687231961,22.4044797979032,10.0,15,16.0,1978,0.246623602,B,B,14,2940,45,,3,6,B
3472,44,1.0,35.873400895782034,21.035520963021035,7.0,3,14.0,1970,0.175054867,B,B,36,10055,3,,1,0,B
3260,0,2.0,43.48937802703388,25.097347137255483,5.0,1,5.0,1962,0.319809354,B,B,25,4756,16,2857.0,5,8,B
3480,119,2.0,47.6583382119277,32.67708885392219,5.0,7,5.0,1968,0.000995363,B,B,42,7651,1,,1,5,B
13601,6,1.0,42.098529972577865,5.948005138598387,1.0,18,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
5700,53,2.0,47.66330901281744,29.86718314954031,6.0,7,9.0,1975,0.049637257,B,B,34,7759,0,229.0,1,3,B
15732,56,2.0,61.61873822558833,34.4767496026782,10.0,13,17.0,1986,0.0,B,B,23,5067,4,,2,6,B
7924,79,2.0,59.10899824460973,31.05475299284512,13.0,2,25.0,2014,0.307466659,B,A,30,5048,9,325.0,2,5,B
7976,23,2.0,64.40535431930748,,1.0,16,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
130,46,1.0,39.20820825265636,,1.0,18,1.0,1977,0.0,B,B,47,11319,0,1145.0,3,5,B
13674,14,2.0,47.50625975196685,29.536417022432826,5.0,2,5.0,1961,0.042031587,B,B,37,6856,84,1940.0,2,5,B
13195,6,3.0,80.52275360551849,,1.0,15,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
9420,3,2.0,46.87893593440925,32.375609860193784,6.0,9,9.0,1976,0.050900058,B,B,43,10621,1,30.0,2,3,B
2111,12,1.0,38.7406118909708,23.71968946938748,8.0,8,12.0,1996,0.090799103,B,B,74,19083,2,,5,15,B
8919,25,2.0,59.4260703131239,,1.0,22,24.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
12800,27,2.0,54.80488330709369,32.30647626697637,9.0,8,17.0,2003,0.041116354,B,B,53,14892,4,,1,4,B
8931,9,3.0,88.90062789819622,51.15029133990633,10.0,9,13.0,2016,0.161531741,B,B,25,5648,1,30.0,2,4,B
5529,5,3.0,104.95680645684295,103.02163388055138,1.0,10,25.0,2015,0.150817539,B,B,16,3433,4,2643.0,4,5,B
14626,30,1.0,36.09125645562866,20.80528969405782,8.0,7,16.0,2010,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
15079,23,2.0,62.523478355446,,1.0,15,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
9126,23,3.0,71.29153616189211,,0.0,4,5.0,1977,0.034656082,B,B,0,168,0,,0,0,B
6491,6,3.0,80.52416501091461,40.70104008260464,1.0,6,1.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
11908,101,2.0,42.884858508302095,24.81938440195423,7.0,10,12.0,1966,0.225824954,A,B,41,6558,7,1548.0,3,2,B
4712,57,2.0,40.17900924665097,24.8052397589232,6.0,4,9.0,1968,0.407276235,A,B,9,1768,0,370.0,0,0,A
4830,23,2.0,60.67541802034916,60.565770035445134,1.0,5,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3053,13,2.0,60.13069105329036,36.15545735005247,10.0,10,14.0,1998,0.090799103,B,B,74,19083,2,,5,15,B
15707,73,2.0,48.304146453118754,27.61691588018336,5.0,4,5.0,1965,0.042031587,B,B,37,6856,84,1940.0,2,5,B
4474,21,2.0,42.62640343799149,29.906751217686057,5.0,5,5.0,1968,0.394094211,B,B,3,662,0,35.0,0,0,B
14301,31,2.0,43.13695939717929,30.37665976038993,5.0,5,5.0,1970,0.151346216,B,A,32,5889,10,830.0,4,1,B
3279,111,2.0,50.975325180138114,29.590868743344565,8.0,11,12.0,1984,0.093442564,B,B,23,4635,5,3300.0,2,4,B
1366,130,2.0,37.39921886227778,21.7849037057722,6.0,2,9.0,1968,0.21843974,B,B,21,4472,6,1450.0,4,7,A
1420,45,1.0,1.975768900526328,2.900371373633163,1.0,1,1.0,1977,0.195781053,B,B,23,5212,6,,3,2,B
7947,138,1.0,33.63414580341874,21.35605060781923,4.0,8,8.0,1964,0.313924552,B,B,22,4625,11,3855.0,2,10,B
11285,41,3.0,82.45766525753791,47.59359200242936,10.0,13,22.0,2012,0.175054867,B,B,36,10055,3,,1,0,B
5603,169,2.0,55.21415066512044,29.36257853758638,8.0,9,12.0,1988,0.178916796,B,B,18,3594,4,192.0,1,5,B
15260,118,1.0,36.13807008404357,20.5239780878322,6.0,3,5.0,1959,0.21843974,B,B,21,4472,6,1450.0,4,7,A
1565,52,1.0,38.92815373297433,20.33759796299029,8.0,4,17.0,1994,0.371148999,B,B,34,7065,1,750.0,2,5,B
12233,27,2.0,62.71430665431565,,12.0,8,17.0,1977,0.017647053,B,B,2,469,0,,0,0,B
6147,27,1.0,55.7393240997248,,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
14685,6,1.0,41.10120381868301,,0.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3649,58,2.0,56.21556145769488,29.981939113178186,8.0,1,14.0,1973,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
9476,12,1.0,45.24441330923265,24.299943728012533,8.0,11,12.0,1998,0.090799103,B,B,74,19083,2,,5,15,B
6393,8,1.0,41.49650853339136,21.66420918533763,7.0,4,17.0,2009,0.43788524,B,B,23,5735,3,1084.0,0,5,B
16013,83,3.0,64.50884986749395,48.81524511108652,6.0,5,12.0,1974,0.0077202819999999,B,B,38,4788,2,,0,4,B
6941,27,1.0,30.88257678426641,,0.0,6,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
7639,27,1.0,38.756506999921264,,1.0,7,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
13475,1,1.0,45.71884576044573,47.99655778050082,0.0,18,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
10567,78,3.0,60.39813678550853,40.00252293138361,6.0,8,9.0,1973,0.219006007,B,B,28,6746,3,,1,4,B
14252,142,3.0,60.73491220876869,47.14989471541135,5.0,9,9.0,1968,0.051942062,B,B,17,4017,7,800.0,2,0,B
14506,58,2.0,65.66502548393277,64.30984311018354,1.0,4,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
14653,47,2.0,58.91636778328034,35.229998403400906,8.0,14,17.0,2007,0.101872465,B,B,23,4583,3,,3,3,B
7896,83,1.0,41.79904799574665,22.234122980074314,8.0,7,14.0,1985,0.0077202819999999,B,B,38,4788,2,,0,4,B
11742,2,2.0,50.60738502436462,32.947971069938504,6.0,2,12.0,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B
13285,9,2.0,61.99442161414454,38.9202534582369,10.0,3,17.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B
5002,1,3.0,82.62484278939883,4.379317432773815,1.0,5,17.0,2016,0.007122317,B,B,1,264,0,,0,1,B
5691,28,2.0,45.5023293731774,30.8852471682987,5.0,5,5.0,1968,0.118537385,B,B,30,6207,1,1183.0,1,0,B
12346,187,3.0,82.22281330751056,49.75181738037004,8.0,2,7.0,1997,0.041116354,B,B,53,14892,4,,1,4,B
3238,13,1.0,38.70694320605964,20.38525122390129,10.0,17,22.0,1996,0.090799103,B,B,74,19083,2,,5,15,B
11657,87,3.0,65.75474956064608,48.44900249639893,6.0,12,12.0,1980,0.100455735,B,B,43,7227,0,,1,6,A
13229,88,1.0,37.6175118205191,19.766226343775102,6.0,4,9.0,1973,0.127375905,B,B,43,8429,3,,3,9,B
14907,130,4.0,116.56493261709936,75.04516224181378,10.0,5,9.0,1960,0.21843974,B,B,21,4472,6,1450.0,4,7,A
16502,69,3.0,126.12112341939944,69.58889280809754,15.0,16,16.0,2011,0.000991363,B,B,33,6783,3,,1,9,B
13289,1,1.0,42.54116814557532,,1.0,14,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
11524,1,2.0,72.30222868518383,71.7678053632436,1.0,8,7.0,2015,0.007122317,B,B,1,264,0,,0,1,B
6642,1,2.0,56.89047833586052,,1.0,12,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
16716,6,1.0,38.51580428140892,37.22548122463133,7.0,2,17.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
7808,8,1.0,30.53997286082909,14.90298417418228,5.0,1,5.0,1967,0.458174486,B,A,26,4439,1,1130.0,1,5,B
1860,129,1.0,35.85425786368333,21.93062274839836,9.0,8,16.0,1982,0.051942062,B,B,17,4017,7,800.0,2,0,B
16012,23,1.0,37.41819826860562,,0.0,5,7.0,1977,0.034656082,B,B,0,168,0,,0,0,B
8539,23,2.0,64.74451338458447,,1.0,17,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
9438,5,1.0,34.34285683178473,21.832747872041928,5.0,5,5.0,1962,0.150817539,B,B,16,3433,4,2643.0,4,5,B
4834,0,2.0,45.82355644261703,27.46257400582156,8.0,5,5.0,1938,0.319809354,B,B,25,4756,16,2857.0,5,8,B
15184,62,1.0,47.9591417707035,,0.0,9,15.0,1977,0.072157581,B,B,2,629,1,,0,0,A
5868,30,2.0,69.4834656139402,,1.0,2,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6031,45,1.0,40.49560464420615,20.5429649744386,9.0,14,14.0,1971,0.014423114,B,B,19,3806,4,,0,3,B
10264,27,1.0,37.12417636141564,40.03536401799649,1.0,3,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
9313,138,1.0,31.08673891350392,21.031544964660927,5.0,4,5.0,1966,0.014423114,B,B,19,3806,4,,0,3,B
